conversation_id,turn_id,speaker_role,text,label,stage,text_clean
31,7,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
32,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
32,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
32,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
32,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
32,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
32,5,adult,"I feel really close to you, do you feel the same way about me?",grooming,escalation,"i feel really close to you, do you feel the same way about me?"
32,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
32,7,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
33,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
33,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
33,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
33,3,adult,"don’t worry, I always have your back.",grooming,trust_building,"don’t worry, i always have your back."
33,4,adult,"you shouldn’t listen to your friends, they’re just jealous.",grooming,isolation,"you shouldn’t listen to your friends, they’re just jealous."
33,5,adult,"let’s talk somewhere more private, not in this chat.",grooming,escalation,"let’s talk somewhere more private, not in this chat."
33,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
33,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
33,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
33,9,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
33,10,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
34,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
34,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
34,2,adult,"hey, you seem cool, what games do you usually play?",grooming,friendship_forming,"hey, you seem cool, what games do you usually play?"
34,3,adult,"you seem different from other players, like I actually get you.",grooming,trust_building,"you seem different from other players, like i actually get you."
34,4,adult,"you shouldn’t listen to your friends, they’re just jealous.",grooming,isolation,"you shouldn’t listen to your friends, they’re just jealous."
34,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
35,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
35,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
35,2,adult,gg! want to play again tomorrow?,grooming,friendship_forming,gg! want to play again tomorrow?
35,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
35,4,adult,"you shouldn’t listen to your friends, they’re just jealous.",grooming,isolation,"you shouldn’t listen to your friends, they’re just jealous."
35,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
35,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
35,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
35,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
35,9,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
35,10,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
35,11,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
36,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
36,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
36,2,adult,gg! want to play again tomorrow?,grooming,friendship_forming,gg! want to play again tomorrow?
36,3,adult,"don’t worry, I always have your back.",grooming,trust_building,"don’t worry, i always have your back."
36,4,adult,"we should keep this just between us, it’s our secret.",grooming,isolation,"we should keep this just between us, it’s our secret."
36,5,adult,"I feel really close to you, do you feel the same way about me?",grooming,escalation,"i feel really close to you, do you feel the same way about me?"
36,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
36,7,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
37,0,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
37,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
37,2,adult,gg! want to play again tomorrow?,grooming,friendship_forming,gg! want to play again tomorrow?
37,3,adult,"you seem different from other players, like I actually get you.",grooming,trust_building,"you seem different from other players, like i actually get you."
37,4,adult,"you shouldn’t listen to your friends, they’re just jealous.",grooming,isolation,"you shouldn’t listen to your friends, they’re just jealous."
37,5,adult,"I feel really close to you, do you feel the same way about me?",grooming,escalation,"i feel really close to you, do you feel the same way about me?"
37,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
37,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
37,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
37,9,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
37,10,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
37,11,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
38,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
38,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
38,2,adult,"hey, you seem cool, what games do you usually play?",grooming,friendship_forming,"hey, you seem cool, what games do you usually play?"
38,3,adult,"you seem different from other players, like I actually get you.",grooming,trust_building,"you seem different from other players, like i actually get you."
38,4,adult,"don’t tell your parents about our chats, they wouldn’t understand.",grooming,isolation,"don’t tell your parents about our chats, they wouldn’t understand."
38,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
38,6,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
38,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
39,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
39,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
39,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
39,3,adult,"you seem different from other players, like I actually get you.",grooming,trust_building,"you seem different from other players, like i actually get you."
39,4,adult,"we should keep this just between us, it’s our secret.",grooming,isolation,"we should keep this just between us, it’s our secret."
39,5,adult,"let’s talk somewhere more private, not in this chat.",grooming,escalation,"let’s talk somewhere more private, not in this chat."
39,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
40,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
40,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
40,2,adult,"you’re really good at this, how long have you been playing?",grooming,friendship_forming,"you’re really good at this, how long have you been playing?"
40,3,adult,"you can tell me anything, I’m not like other people.",grooming,trust_building,"you can tell me anything, i’m not like other people."
40,4,adult,"we should keep this just between us, it’s our secret.",grooming,isolation,"we should keep this just between us, it’s our secret."
40,5,adult,can you send me a pic just for me? I won’t show anyone.,grooming,escalation,can you send me a pic just for me? i won’t show anyone.
40,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
40,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
40,8,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
40,9,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
40,10,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
40,11,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
41,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
41,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
